Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4984659;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;516,358073673974
4984659;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;516,358073673974
4984659;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;516,358073673974
4984659;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;08;516,358073673974
4984660;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;455,849565308741
4984660;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;455,849565308741
4984660;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;455,849565308741
4984660;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;08;455,849565308741
4984661;1;1;2;1; ; ;3;50; ;1;2; ; ;1; ;08;563,436851188747
4984661;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;563,436851188747
4984661;1;3;2;1; ; ;3;50; ;1;2; ; ;1; ;08;563,436851188747
4984661;1;4;2;1; ; ;3;50; ;1;2; ; ;1; ;08;563,436851188747
4984662;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;471,063970257323
4984662;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;471,063970257323
4984662;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;471,063970257323
4984662;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;471,063970257323
4984663;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;08;520,802344738925
4984664;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;08;498,315166089274
4984664;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;08;498,315166089274
4984664;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;498,315166089274
4984665;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;08;493,711021965648
4984665;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;493,711021965648
4984665;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;493,711021965648
4984665;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;493,711021965648
4984666;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;405,582077512261
4984666;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;08;405,582077512261
4984666;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;405,582077512261
4984666;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;405,582077512261
4984667;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;08;598,418910826396
4984667;1;2;2;2;20; ;2; ; ;1;2; ; ;1; ;08;598,418910826396
4984667;1;3;2;2;47; ;2; ; ;1;2; ; ;1; ;08;598,418910826396
4984667;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;598,418910826396
4984667;1;5;2;2;20; ;2; ; ;1;2; ; ;1; ;08;598,418910826396
4984667;1;6;2;3; ;3;4; ;3; ;2; ; ;1; ;08;598,418910826396
4984667;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;08;598,418910826396
4984668;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;585,09144079468
4984668;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;585,09144079468
4984668;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;585,09144079468
4984669;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;08;570,473434190753
4984669;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;08;570,473434190753
4984670;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;430,55623901223
4984670;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;430,55623901223
4984670;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;430,55623901223
4984670;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;430,55623901223
4984670;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;430,55623901223
4984670;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;430,55623901223
4984670;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;08;430,55623901223
4984670;1;8;2;2;47; ;2; ; ;1;2; ; ;1; ;08;430,55623901223
4984670;1;9;1;1; ; ;2; ; ;1;2; ; ;1; ;08;430,55623901223
4984670;1;10;1;1; ; ;1; ; ; ;2; ; ;1; ;08;430,55623901223
4984671;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;08;438,402854313457
4984671;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;438,402854313457
4984671;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;438,402854313457
4984671;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;438,402854313457
4984671;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;438,402854313457
4984671;1;6;2;2;8; ;2; ; ;1;2; ; ;1; ;08;438,402854313457
4984671;1;7;1;1; ; ;1; ; ; ;1; ; ; ; ;08;438,402854313457
4984672;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;478,496617017067
4984672;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;478,496617017067
4984672;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;478,496617017067
4984672;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;08;478,496617017067
4984673;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;496,223938412575
4984673;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;496,223938412575
4984673;1;3;2;1; ; ;4; ;11; ;2; ; ;1; ;08;496,223938412575
4984675;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;581,805001076174
4984675;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;581,805001076174
4984675;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;581,805001076174
4984675;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;581,805001076174
4984675;1;5;2;2;47; ;2; ; ;1;2; ; ;1; ;08;581,805001076174
4984676;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;08;520,768702224038
4984676;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;08;520,768702224038
4984676;1;3;2;2;8; ;2; ; ;1;2; ; ;1; ;08;520,768702224038
4984677;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;445,395017614304
4984677;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;445,395017614304
4984677;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;445,395017614304
4984678;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;394,301558032218
4984678;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;394,301558032218
4984678;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;394,301558032218
4984678;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;394,301558032218
4984678;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;394,301558032218
4984678;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;394,301558032218
4984679;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;08;351,865540437094
4984679;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;08;351,865540437094
4984679;1;3;2;2;13; ;2; ; ;1;2; ; ;1; ;08;351,865540437094
4984679;1;4;2;1; ; ;4; ;3; ;2; ; ;1; ;08;351,865540437094
4984679;1;5;2;1; ; ;4; ;3; ;2; ; ;1; ;08;351,865540437094
4984679;1;6;2;3; ;3;4; ;3; ;2; ; ;1; ;08;351,865540437094
4984679;1;7;2;1; ; ;4; ;3; ;2; ; ;1; ;08;351,865540437094
4984679;1;8;2;3; ;3;1; ; ; ;2; ; ;1; ;08;351,865540437094
4984679;1;9;1;1; ; ;2; ; ;1;2; ; ;1; ;08;351,865540437094
4984679;1;10;1;1; ; ;2; ; ;1;2; ; ;1; ;08;351,865540437094
4984679;1;11;1;1; ; ;2; ; ;1;2; ; ;1; ;08;351,865540437094
4984680;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;08;417,828033837922
4984680;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;08;417,828033837922
4984680;1;3;2;3; ;3;2; ; ;1;2; ; ;1; ;08;417,828033837922
4984680;1;4;2;1; ; ;4; ;3; ;2; ; ;1; ;08;417,828033837922
4984680;1;5;2;3; ;3;4; ;3; ;2; ; ;1; ;08;417,828033837922
4984680;1;6;2;3; ;3;4; ;3; ;2; ; ;1; ;08;417,828033837922
4984680;1;7;2;3; ;3;4; ;3; ;2; ; ;1; ;08;417,828033837922
4984681;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;591,135359939055
4984681;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;591,135359939055
4984681;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;591,135359939055
4984681;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;591,135359939055
4984681;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;591,135359939055
4984682;1;1;2;2;47; ;4; ;3; ;4; ;3; ;10;08;465,21356668651
4984682;1;2;2;1; ; ;4; ;3; ;2; ; ;1; ;08;465,21356668651
4984683;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;463,333259473865
4984683;1;2;1;2;8; ;2; ; ;1;2; ; ;1; ;08;463,333259473865
4984683;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;463,333259473865
4984683;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;463,333259473865
4984683;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;08;463,333259473865
4984683;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;463,333259473865
4984683;1;7;2;2;8; ;2; ; ;1;2; ; ;1; ;08;463,333259473865
4984683;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;08;463,333259473865
4984683;1;9;1;1; ; ;2; ; ;1;2; ; ;1; ;08;463,333259473865
4984684;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;537,371834787989
4984685;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1043,52232865286
4984685;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1043,52232865286
4984685;1;3;2;2;13; ;2; ; ;1;2; ; ;1; ;08;1043,52232865286
4984685;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1043,52232865286
4984686;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;08;1053,62524273682
4984686;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;08;1053,62524273682
4984686;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1053,62524273682
4984686;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1053,62524273682
4984686;1;5;2;2;13; ;2; ; ;1;2; ; ;1; ;08;1053,62524273682
4984687;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;683,263830913778
4984687;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;683,263830913778
4984687;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;683,263830913778
4984687;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;683,263830913778
4984687;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;08;683,263830913778
4984687;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;683,263830913778
4984687;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;08;683,263830913778
4984687;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;08;683,263830913778
4984687;1;9;1;1; ; ;2; ; ;1;2; ; ;1; ;08;683,263830913778
4984688;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;521,76116432643
4984688;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;521,76116432643
4984688;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;521,76116432643
4984688;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;521,76116432643
4984689;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;504,165569660086
4984689;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;08;504,165569660086
4984689;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;504,165569660086
4984689;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;504,165569660086
4984689;1;5;2;2;47; ;2; ; ;1;2; ; ;1; ;08;504,165569660086
4984690;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;468,129164149291
4984690;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;08;468,129164149291
4984690;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;468,129164149291
4984690;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;468,129164149291
4984690;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;468,129164149291
4984691;1;1;2;1; ; ;3;76; ;1;3;76; ;1; ;08;1049,86432226705
4984691;1;2;2;1; ; ;3;76; ;1;3;76; ;1; ;08;1049,86432226705
4984691;1;3;2;2;76; ;1; ; ; ;3;76; ;1; ;08;1049,86432226705
4984692;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;08;987,422043931297
4984692;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;987,422043931297
4984692;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;987,422043931297
4984692;1;4;2;2;23; ;1; ; ; ;2; ; ;1; ;08;987,422043931297
4984693;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;473,048894462108
4984693;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;473,048894462108
4984693;1;3;1;2;8; ;2; ; ;1;2; ; ;1; ;08;473,048894462108
4984693;1;4;1;2;8; ;2; ; ;1;2; ; ;1; ;08;473,048894462108
4984693;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;473,048894462108
4984693;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;08;473,048894462108
4984694;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;923,854253936007
4984694;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;923,854253936007
4984694;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;923,854253936007
4984694;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;923,854253936007
4984695;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;570,473434190753
4984695;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;570,473434190753
4984696;1;1;2;2;23; ;3;23; ;1;2; ; ;1; ;08;1016,95622799175
4984696;1;2;2;2;23; ;3;23; ;1;2; ; ;1; ;08;1016,95622799175
4984697;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;591,135359939055
4984697;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;08;591,135359939055
4984697;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;591,135359939055
4984697;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;591,135359939055
4984697;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;591,135359939055
4984699;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;08;530,335251785984
4984699;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;530,335251785984
4984699;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;530,335251785984
4984700;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;495,248526423196
4984700;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;495,248526423196
4984700;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;495,248526423196
4984700;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;495,248526423196
4984700;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;08;495,248526423196
4984701;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;08;554,106492325866
4984701;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;554,106492325866
4984701;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;554,106492325866
4984701;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;554,106492325866
4984702;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;08;543,943544419267
4984702;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;08;543,943544419267
4984702;1;3;2;2;8; ;2; ; ;1;2; ; ;1; ;08;543,943544419267
4984702;1;4;2;2;8; ;2; ; ;1;2; ; ;1; ;08;543,943544419267
4984702;1;5;2;2;8; ;2; ; ;1;2; ; ;1; ;08;543,943544419267
4984703;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;08;561,143075327872
4984703;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;561,143075327872
4984704;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;440,289789230322
4984704;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;440,289789230322
4984704;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;440,289789230322
4984705;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;461,601884665278
4984705;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;461,601884665278
4984705;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;461,601884665278
4984705;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;461,601884665278
4984706;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;917,248593205722
4984706;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;917,248593205722
4984706;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;917,248593205722
4984706;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;917,248593205722
4984706;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;917,248593205722
4984706;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;08;917,248593205722
4984707;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;08;530,132703601806
4984708;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;08;421,158903703693
4984708;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;08;421,158903703693
4984708;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;421,158903703693
4984708;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;421,158903703693
4984708;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;421,158903703693
4984708;1;6;2;3; ;3;4; ;3; ;2; ; ;1; ;08;421,158903703693
4984708;1;7;2;3; ;3;1; ; ; ;4; ;3; ;8;08;421,158903703693
4984708;1;8;2;2;23; ;2; ; ;1;2; ; ;1; ;08;421,158903703693
4984709;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;488,984807226393
4984709;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;08;488,984807226393
4984709;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;488,984807226393
4984710;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;08;510,841945016503
4984710;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;08;510,841945016503
4984710;1;3;1;2;8; ;2; ; ;1;2; ; ;1; ;08;510,841945016503
4984710;1;4;1;2;8; ;2; ; ;1;2; ; ;1; ;08;510,841945016503
4984711;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;553,870301626801
4984711;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;08;553,870301626801
4984711;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;553,870301626801
4984711;1;4;2;3; ;5;4; ;5; ;4; ;5; ;3;08;553,870301626801
4984712;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;08;381,072077288423
4984712;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;381,072077288423
4984712;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;381,072077288423
4984712;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;381,072077288423
4984712;1;5;1;1; ; ;3;8; ;1;2; ; ;1; ;08;381,072077288423
4984712;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;381,072077288423
4984712;1;7;2;2;13; ;2; ; ;1;2; ; ;1; ;08;381,072077288423
4984712;1;8;1;1; ; ;1; ; ; ;2; ; ;1; ;08;381,072077288423
4984713;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;08;479,654448363512
4984713;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;08;479,654448363512
4984713;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;479,654448363512
4984714;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;08;494,238812452552
4984714;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;08;494,238812452552
4984714;1;3;2;2;47; ;2; ; ;1;2; ; ;1; ;08;494,238812452552
4984714;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;494,238812452552
4984714;1;5;2;2;47; ;2; ; ;1;2; ; ;1; ;08;494,238812452552
4984714;1;6;2;2;47; ;2; ; ;1;2; ; ;1; ;08;494,238812452552
4984715;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;507,670948209406
4984715;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;507,670948209406
4984715;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;507,670948209406
4984715;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;507,670948209406
4984715;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;507,670948209406
4984716;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;08;432,111967283746
4984717;1;1;2;2;8; ;4; ;3; ;4; ;3; ;10;08;570,473434190753
4984717;1;2;2;3; ;3;4; ;3; ;4; ;3; ;10;08;570,473434190753
4984718;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;471,063970257323
4984718;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;471,063970257323
4984718;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;471,063970257323
4984718;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;471,063970257323
4984719;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;08;547,933404380962
4984719;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;08;547,933404380962
4984719;1;3;2;3; ;3;4; ;3; ;2; ; ;1; ;08;547,933404380962
4984719;1;4;2;3; ;3;4; ;3; ;2; ; ;1; ;08;547,933404380962
4984719;1;5;2;3; ;3;4; ;3; ;2; ; ;1; ;08;547,933404380962
4984719;1;6;2;3; ;3;4; ;3; ;2; ; ;1; ;08;547,933404380962
4984719;1;7;2;3; ;3;4; ;3; ;2; ; ;1; ;08;547,933404380962
4984719;1;8;2;3; ;3;1; ; ; ;4; ;3; ;8;08;547,933404380962
4984719;1;9;2;3; ;3;4; ;3; ;2; ; ;1; ;08;547,933404380962
4984719;1;10;2;3; ;3;4; ;3; ;2; ; ;1; ;08;547,933404380962
4984720;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;08;527,164254978887
4984720;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;08;527,164254978887
4984720;1;3;2;2;8; ;2; ; ;1;2; ; ;1; ;08;527,164254978887
4984720;1;4;2;2;8; ;2; ; ;1;2; ; ;1; ;08;527,164254978887
4984721;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;430,312137639648
4984721;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;430,312137639648
4984721;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;08;430,312137639648
4984721;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;430,312137639648
4984721;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;430,312137639648
4984721;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;430,312137639648
4984721;1;7;2;2;23; ;1; ; ; ;2; ; ;1; ;08;430,312137639648
4984721;1;8;2;2;23; ;2; ; ;1;2; ; ;1; ;08;430,312137639648
4984722;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;08;484,380663102767
4984722;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;08;484,380663102767
4984722;1;3;2;2;8; ;2; ; ;1;2; ; ;1; ;08;484,380663102767
4984722;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;484,380663102767
4984723;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;573,548904712207
4984723;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;08;573,548904712207
4984723;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;573,548904712207
4984723;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;573,548904712207
4984723;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;573,548904712207
4984723;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;573,548904712207
4984723;1;7;2;2;20; ;2; ; ;1;2; ; ;1; ;08;573,548904712207
4984724;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;489,52964782631
4984724;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;489,52964782631
4984724;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;489,52964782631
4984724;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;489,52964782631
4984724;1;5;2;1; ; ;2; ; ;1;3;20; ;2;10;08;489,52964782631
4984724;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;489,52964782631
4984724;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;08;489,52964782631
4984724;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;08;489,52964782631
4984725;1;1;1;2;54; ;2; ; ;1;2; ; ;1; ;08;487,667102821274
4984725;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;08;487,667102821274
4984726;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;08;558,033760536291
4984726;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;08;558,033760536291
4984726;1;3;2;2;8; ;2; ; ;1;2; ; ;1; ;08;558,033760536291
4984726;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;558,033760536291
4984727;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;08;520,172303879384
4984727;1;2;2;2;70; ;2; ; ;1;2; ; ;1; ;08;520,172303879384
4984727;1;3;2;2;13; ;3;13; ;1;2; ; ;1; ;08;520,172303879384
4984727;1;4;2;2;23; ;2; ; ;1;2; ; ;1; ;08;520,172303879384
4984728;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;08;601,826098332558
4984728;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;08;601,826098332558
4984728;1;3;2;2;8; ;2; ; ;1;2; ; ;1; ;08;601,826098332558
4984728;1;4;2;2;8; ;2; ; ;1;2; ; ;1; ;08;601,826098332558
4984728;1;5;2;2;8; ;2; ; ;1;2; ; ;1; ;08;601,826098332558
4984728;1;6;2;2;8; ;2; ; ;1;2; ; ;1; ;08;601,826098332558
4984729;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;08;471,398043415426
4984729;1;2;2;2;8; ;2; ; ;1;2; ; ;1; ;08;471,398043415426
4984729;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;471,398043415426
4984729;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;471,398043415426
4984729;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;471,398043415426
4984729;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;471,398043415426
4984729;1;7;2;2;13; ;2; ; ;1;2; ; ;1; ;08;471,398043415426
4984729;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;08;471,398043415426
4984729;1;9;1;1; ; ;2; ; ;1;2; ; ;1; ;08;471,398043415426
4984729;1;10;1;1; ; ;2; ; ;1;2; ; ;1; ;08;471,398043415426
4984729;1;11;2;2;70; ;2; ; ;1;2; ; ;1; ;08;471,398043415426
