Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4879118;1;2;2;3; ;11;2; ; ;1;2; ; ;1; ;04;1300,05078420646
4879118;1;3;2;3; ;11;2; ; ;1;2; ; ;1; ;04;1300,05078420646
4879118;1;4;2;3; ;11;2; ; ;1;2; ; ;1; ;04;1300,05078420646
4879119;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1111,11049499565
4879119;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1111,11049499565
4879119;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1111,11049499565
4879119;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1111,11049499565
4879120;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1037,50521141949
4879120;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1037,50521141949
4879121;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1182,10873683282
4879121;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1182,10873683282
4879122;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;04;1053,22996956342
4879122;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1053,22996956342
4879122;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1053,22996956342
4879122;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1053,22996956342
4879123;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;737,237846424192
4879123;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;04;737,237846424192
4879123;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;737,237846424192
4879123;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;04;737,237846424192
4879123;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;737,237846424192
4879124;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1474,29357166832
4879124;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1474,29357166832
4879124;1;3;2;1; ; ;3;5; ;1;2; ; ;1; ;04;1474,29357166832
4879124;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1474,29357166832
4879124;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1474,29357166832
4879125;1;1;1;2;27; ;3;27; ;1;2; ; ;1; ;04;837,14241203502
4879125;1;2;2;2;5; ;3;5; ;2;2; ; ;1; ;04;837,14241203502
4879125;1;3;2;2;5; ;1; ; ; ;2; ; ;1; ;04;837,14241203502
4879125;1;4;2;2;5; ;3;5; ;2;3;66; ;1; ;04;837,14241203502
4879126;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1245,18474803432
4879126;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;04;1245,18474803432
4879126;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1245,18474803432
4879127;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;903,892035054747
4879127;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;903,892035054747
4879127;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;903,892035054747
4879128;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1012,35466185112
4879128;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1012,35466185112
4879128;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;04;1012,35466185112
4879128;1;4;1;2;5; ;2; ; ;1;2; ; ;1; ;04;1012,35466185112
4879128;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1012,35466185112
4879128;1;6;2;2;68; ;3;5; ;1;2; ; ;1; ;04;1012,35466185112
4879129;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;2431,80548935559
4879130;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;1300,05078420646
4879130;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1300,05078420646
4879130;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1300,05078420646
4879130;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1300,05078420646
4879131;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2197,36384989016
4879131;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;2197,36384989016
4879131;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2197,36384989016
4879131;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2197,36384989016
4879131;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;04;2197,36384989016
4879132;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;829,220181399336
4879132;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;04;829,220181399336
4879132;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;04;829,220181399336
4879132;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;829,220181399336
4879132;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;829,220181399336
4879132;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;04;829,220181399336
4879132;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;04;829,220181399336
4879133;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1071,07114958401
4879133;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1071,07114958401
4879134;1;1;2;2;11; ;3;11; ;1;2; ; ;1; ;04;1864,37607167728
4879134;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1864,37607167728
4879134;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1864,37607167728
4879134;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1864,37607167728
4879135;1;1;2;2;5; ;4; ;1; ;2; ; ;1; ;04;1280,0286076767
4879135;1;2;2;2;5; ;4; ;1; ;2; ; ;1; ;04;1280,0286076767
4879135;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;04;1280,0286076767
4879135;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1280,0286076767
4879136;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;2363,16762186824
4879137;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1159,07207104297
4879137;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1159,07207104297
4879137;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1159,07207104297
4879138;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;3049,49206639843
4879138;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;3049,49206639843
4879138;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;3049,49206639843
4879138;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;3049,49206639843
4879138;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;04;3049,49206639843
4879138;1;6;2;2;5; ;3;5; ;1;2; ; ;1; ;04;3049,49206639843
4879138;1;7;2;2;5; ;3;5; ;1;2; ; ;1; ;04;3049,49206639843
4879138;1;8;2;2;13; ;3;5; ;1;2; ; ;1; ;04;3049,49206639843
4879139;1;1;1;2;5; ;2; ; ;1;2; ; ;1; ;04;1357,40638373998
4879139;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1357,40638373998
4879139;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1357,40638373998
4879140;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1124,7531372993
4879140;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1124,7531372993
4879140;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;04;1124,7531372993
4879141;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1554,87498271989
4879141;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;04;1554,87498271989
4879141;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1554,87498271989
4879141;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1554,87498271989
4879142;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;04;1013,71555005048
4879142;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1013,71555005048
4879142;1;3;2;2;66; ;2; ; ;1;2; ; ;1; ;04;1013,71555005048
4879143;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;04;2141,09244737061
4879144;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1144,689916738
4879144;1;2;2;2;5; ;3;5; ;1;3;5; ;1; ;04;1144,689916738
4879144;1;3;2;1; ; ;3;5; ;1;2; ; ;1; ;04;1144,689916738
4879144;1;4;2;1; ; ;3;5; ;1;3;5; ;1; ;04;1144,689916738
4879145;1;1;2;2;70; ;2; ; ;2;2; ; ;2;1;04;1207,98051404211
4879145;1;2;2;2;70; ;2; ; ;2;2; ; ;2;7;04;1207,98051404211
4879145;1;3;1;1; ; ;2; ; ;2;2; ; ;2;10;04;1207,98051404211
4879145;1;4;2;1; ; ;2; ; ;2;2; ; ;2;8;04;1207,98051404211
4879146;1;1;2;2;5; ;2; ; ;2;2; ; ;2;8;04;1369,14972836773
4879146;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1369,14972836773
4879146;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1369,14972836773
4879146;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;04;1369,14972836773
4879147;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1885,2638222445
4879147;1;2;2;1; ; ;3;5; ;1;2; ; ;1; ;04;1885,2638222445
4879147;1;3;2;2;5; ;3;5; ;1;2; ; ;1; ;04;1885,2638222445
4879147;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1885,2638222445
4879147;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1885,2638222445
4879147;1;6;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1885,2638222445
4879148;1;1;2;2;13; ;3;13; ;1;2; ; ;1; ;04;1179,00885048168
4879148;1;2;2;2;13; ;3;13; ;1;2; ; ;1; ;04;1179,00885048168
4879148;1;3;2;2;5; ;1; ; ; ;2; ; ;1; ;04;1179,00885048168
4879148;1;4;2;2;13; ;3;13; ;2;2; ; ;1; ;04;1179,00885048168
4879149;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;989,543635372165
4879149;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;989,543635372165
4879149;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;989,543635372165
4879150;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1134,1471607855
4879150;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;04;1134,1471607855
4879150;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1134,1471607855
4879151;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1023,10957353668
4879151;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;04;1023,10957353668
4879151;1;3;2;3; ;6;2; ; ;1;2; ; ;1; ;04;1023,10957353668
4879152;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1174,18650619714
4879152;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1174,18650619714
4879152;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1174,18650619714
4879152;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1174,18650619714
4879152;1;5;2;1; ; ;2; ; ;1;2; ; ;1; ;04;1174,18650619714
4879153;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1110,58556909694
4879153;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1110,58556909694
4879153;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;04;1110,58556909694
4879154;1;1;2;2;5; ;4; ;3; ;2; ; ;1; ;04;2623,58825766841
4879154;1;2;2;2;5; ;4; ;3; ;2; ; ;1; ;04;2623,58825766841
4879154;1;3;2;1; ; ;4; ;3; ;2; ; ;1; ;04;2623,58825766841
4879154;1;4;2;3; ;3;4; ;3; ;2; ; ;1; ;04;2623,58825766841
4879154;1;5;2;2;5; ;3;5; ;1;2; ; ;1; ;04;2623,58825766841
4879155;1;1;2;2;5; ;3;5; ;1;3;5; ;1; ;04;761,71273321602
4879155;1;2;2;2;5; ;3;5; ;1;3;5; ;1; ;04;761,71273321602
4879156;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1265,33611357564
4879156;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1265,33611357564
4879156;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1265,33611357564
4879157;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1119,55765153003
4879157;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;04;1119,55765153003
4879158;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;2164,5791366261
4879158;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2164,5791366261
4879159;1;1;2;2;5; ;3;5; ;1;3;5; ;1; ;04;1260,01143879482
4879159;1;2;2;2;5; ;1; ; ; ;2; ; ;1; ;04;1260,01143879482
4879160;1;1;2;2;5; ;3;5; ;2;3;5; ;2;1;04;2290,2798804073
4879160;1;2;2;2;5; ;3;5; ;2;3;5; ;2;8;04;2290,2798804073
4879160;1;3;2;2;5; ;3;5; ;2;3;5; ;2;8;04;2290,2798804073
4879160;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;04;2290,2798804073
4879160;1;5;2;2;5; ;3;5; ;2;2; ; ;1; ;04;2290,2798804073
4879160;1;6;2;2;5; ;3;5; ;2;3;5; ;2;1;04;2290,2798804073
4879160;1;7;2;2;5; ;1; ; ; ;3;5; ;2;8;04;2290,2798804073
4879162;1;1;2;2;5; ;3;5; ;1;2; ; ;2;1;04;765,533847208084
4879162;1;2;2;2;5; ;3;5; ;1;2; ; ;2;8;04;765,533847208084
4879162;1;3;2;2;5; ;3;5; ;1;2; ; ;2;2;04;765,533847208084
4879162;1;4;2;2;5; ;3;5; ;1;2; ; ;2;8;04;765,533847208084
4879162;1;5;1;2;25; ;3;5; ;1;2; ; ;2;8;04;765,533847208084
4879162;1;6;2;2;5; ;3;5; ;1;2; ; ;2;8;04;765,533847208084
4879163;1;1;2;2;23; ;3;11; ;1;3;13; ;1; ;04;2626,59537924592
4879163;1;2;2;2;23; ;3;13; ;1;2; ; ;1; ;04;2626,59537924592
4879164;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;04;1260,01143879482
4879164;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1260,01143879482
4879165;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;2323,51587229315
4879165;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2323,51587229315
4879165;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;04;2323,51587229315
4879165;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2323,51587229315
4879165;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2323,51587229315
4879165;1;6;2;2;5; ;3;5; ;1;3;5; ;1; ;04;2323,51587229315
4879167;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;04;1216,4276705765
4879167;1;2;2;3; ;3;2; ; ;1;2; ; ;1; ;04;1216,4276705765
4879168;1;1;2;2;27; ;3;27; ;1;3;27; ;1; ;04;825,399067407272
4879168;1;2;2;2;27; ;3;27; ;1;2; ; ;1; ;04;825,399067407272
4879168;1;3;2;2;27; ;3;27; ;1;2; ; ;1; ;04;825,399067407272
4879169;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;946,355604040995
4879169;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;04;946,355604040995
4879169;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;946,355604040995
4879169;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;946,355604040995
4879170;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1716,55956029794
4879170;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1716,55956029794
4879170;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1716,55956029794
4879170;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1716,55956029794
4879170;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1716,55956029794
4879171;1;1;2;2;5; ;2; ; ;1;2; ; ;2;8;04;817,476836771587
4879171;1;2;2;2;5; ;2; ; ;1;2; ; ;2;8;04;817,476836771587
4879171;1;3;2;1; ; ;2; ; ;1;2; ; ;2;8;04;817,476836771587
4879171;1;4;2;1; ; ;2; ; ;1;2; ; ;2;8;04;817,476836771587
4879171;1;5;2;2;5; ;2; ; ;1;2; ; ;2;8;04;817,476836771587
4879171;1;6;1;1; ; ;2; ; ;1;2; ; ;2;8;04;817,476836771587
4879172;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;04;1167,94116863047
4879172;1;2;1;2;68; ;2; ; ;1;2; ; ;1; ;04;1167,94116863047
4879173;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;995,874370029891
4879173;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;995,874370029891
4879173;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;04;995,874370029891
4879173;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;04;995,874370029891
4879173;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;04;995,874370029891
4879174;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1061,67712609781
4879174;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1061,67712609781
4879178;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1119,03272563133
4879179;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;956,2745534259
4879179;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;956,2745534259
4879179;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;956,2745534259
4879179;1;4;2;2;5; ;3;5; ;1;2; ; ;1; ;04;956,2745534259
4879179;1;5;2;2;5; ;3;5; ;2;3;5; ;1; ;04;956,2745534259
4879180;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1558,61494347724
4879180;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1558,61494347724
4879180;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1558,61494347724
4879180;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1558,61494347724
4879180;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1558,61494347724
4879181;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;996,399295928595
4879181;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;996,399295928595
4879181;2;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;996,399295928595
4879181;2;2;2;2;5; ;3;23; ;1;2; ; ;1; ;04;996,399295928595
4879181;2;3;2;1; ; ;3;23; ;1;2; ; ;1; ;04;996,399295928595
4879181;2;4;2;1; ; ;3;23; ;1;2; ; ;1; ;04;996,399295928595
4879182;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;04;903,892035054747
4879182;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;04;903,892035054747
4879182;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;04;903,892035054747
4879183;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1119,03272563133
4879184;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;04;1265,33611357564
4879184;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;04;1265,33611357564
4879184;1;3;2;3; ;3;4; ;3; ;4; ;3; ;5;04;1265,33611357564
4879185;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;892,673616325703
4879185;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;04;892,673616325703
4879185;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;892,673616325703
4879186;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;04;1093,35725016426
4879186;1;2;1;1; ; ;1; ; ; ;1; ; ; ; ;04;1093,35725016426
4879186;1;3;2;3; ;3;4; ;3; ;2; ; ;1; ;04;1093,35725016426
4879186;1;4;2;3; ;3;1; ; ; ;2; ; ;1; ;04;1093,35725016426
4879187;1;1;2;3; ;3;4; ;3; ;4; ;3; ;5;04;1034,32799226573
4879187;1;2;2;3; ;3;4; ;3; ;4; ;3; ;5;04;1034,32799226573
4879187;1;3;2;3; ;3;4; ;3; ;4; ;3; ;8;04;1034,32799226573
4879188;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;04;1134,07225835244
4879188;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1134,07225835244
4879188;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1134,07225835244
4879188;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1134,07225835244
4879188;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1134,07225835244
4879189;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;1181,58381093412
4879190;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1182,10873683282
4879190;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1182,10873683282
4879191;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;893,198542224406
4879191;1;2;2;1; ; ;3;68; ;1;2; ; ;1; ;04;893,198542224406
4879191;1;3;2;2;68; ;3;68; ;1;2; ; ;1; ;04;893,198542224406
4879191;1;4;2;2;5; ;3;5; ;1;2; ; ;1; ;04;893,198542224406
4879192;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;04;1759,8235032145
4879192;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;04;1759,8235032145
4879192;1;3;2;2;23; ;2; ; ;1;2; ; ;1; ;04;1759,8235032145
4879192;1;4;2;2;23; ;2; ; ;1;2; ; ;1; ;04;1759,8235032145
4879192;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1759,8235032145
4879192;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;04;1759,8235032145
4879192;1;7;1;1; ; ;1; ; ; ;2; ; ;1; ;04;1759,8235032145
4879193;1;1;2;1; ; ;4; ;3; ;4; ;3; ;5;04;1167,94116863047
4879193;1;2;2;3; ;3;4; ;3; ;4; ;3; ;8;04;1167,94116863047
4879194;1;1;2;2;5; ;2; ; ;1;3;5; ;1; ;04;1001,28697999991
4879194;1;2;2;2;5; ;3;5; ;1;3;5; ;1; ;04;1001,28697999991
4879194;1;3;2;2;5; ;3;5; ;1;3;5; ;1; ;04;1001,28697999991
4879194;1;4;2;2;5; ;3;5; ;1;3;5; ;1; ;04;1001,28697999991
4879195;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;04;1037,50521141949
4879195;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;04;1037,50521141949
4879196;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1182,10873683282
4879196;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;04;1182,10873683282
4879197;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1380,89307299548
4879197;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;04;1380,89307299548
4879197;1;3;2;2;19; ;3;5; ;1;2; ; ;1; ;04;1380,89307299548
4879197;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;04;1380,89307299548
4879197;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;04;1380,89307299548
4879198;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;1029,97871767095
4879198;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;04;1029,97871767095
4879198;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1029,97871767095
4879198;1;4;2;2;17; ;2; ; ;1;2; ; ;1; ;04;1029,97871767095
4879198;1;5;2;2;17; ;2; ; ;1;2; ; ;1; ;04;1029,97871767095
4879198;1;6;2;2;5; ;1; ; ; ;2; ; ;1; ;04;1029,97871767095
4879199;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1216,4276705765
4879199;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1216,4276705765
4879200;1;1;1;2;5; ;2; ; ;1;2; ; ;1; ;04;1363,25598441951
4879200;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1363,25598441951
4879200;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1363,25598441951
4879200;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1363,25598441951
4879200;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1363,25598441951
4879201;1;1;2;2;76; ;3;54; ;1;3;54; ;1; ;04;1049,24855604724
4879201;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;04;1049,24855604724
4879201;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;04;1049,24855604724
4879202;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1313,82261552166
4879202;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1313,82261552166
4879202;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1313,82261552166
4879203;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;04;1060,99190067499
4879203;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1060,99190067499
4879203;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;04;1060,99190067499
4879203;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;04;1060,99190067499
4879204;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1369,14972836773
4879204;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1369,14972836773
4879204;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1369,14972836773
4879204;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1369,14972836773
4879205;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1232,59195752807
4879205;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1232,59195752807
4879205;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1232,59195752807
4879205;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1232,59195752807
4879205;1;5;1;2;5; ;2; ; ;1;2; ; ;1; ;04;1232,59195752807
4879205;1;6;1;2;5; ;2; ; ;1;2; ; ;1; ;04;1232,59195752807
4879206;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1376,89862672316
4879206;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1376,89862672316
4879206;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;04;1376,89862672316
4879206;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1376,89862672316
4879207;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;04;1167,94116863047
4879207;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;04;1167,94116863047
4879208;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1300,57571010516
4879208;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1300,57571010516
4879208;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1300,57571010516
4879208;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1300,57571010516
4879208;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1300,57571010516
4879210;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1246,75952573043
4879210;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;04;1246,75952573043
4879210;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;04;1246,75952573043
4879210;1;4;1;2;5; ;2; ; ;1;2; ; ;1; ;04;1246,75952573043
